,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
6273182,635,TRANSFER,568918.32,C1564763592,568918.32,0.0,C516990655,0.0,0.0,1,0
6273184,635,TRANSFER,580010.03,C1797123067,580010.03,0.0,C1963008787,0.0,0.0,1,0
6273186,635,TRANSFER,1363674.48,C1873557326,1363674.48,0.0,C1002151702,0.0,0.0,1,0
6273188,635,TRANSFER,438394.67,C1982875567,438394.67,0.0,C458044692,0.0,0.0,1,0
6273190,635,TRANSFER,13128.49,C1401151925,13128.49,0.0,C690360356,0.0,0.0,1,0
6273192,635,TRANSFER,182739.36,C1687063682,182739.36,0.0,C451391923,0.0,0.0,1,0
6273194,635,TRANSFER,344673.46,C672095034,344673.46,0.0,C1541306928,0.0,0.0,1,0
6273196,636,TRANSFER,1455839.54,C357561283,1455839.54,0.0,C1197582921,0.0,0.0,1,0
6273198,636,TRANSFER,729078.34,C1326188637,729078.34,0.0,C1097922403,0.0,0.0,1,0
6273200,636,TRANSFER,89657.36,C136634417,89657.36,0.0,C209740901,0.0,0.0,1,0
6273202,636,TRANSFER,654250.76,C440042528,654250.76,0.0,C1075308511,0.0,0.0,1,0
6273204,636,TRANSFER,222517.07,C1817714534,222517.07,0.0,C1843295387,0.0,0.0,1,0
6273206,636,TRANSFER,146095.73,C1225529288,146095.73,0.0,C1204122756,0.0,0.0,1,0
6273673,637,TRANSFER,58521.53,C1367937262,58521.53,0.0,C407576849,0.0,0.0,1,0
6274160,637,TRANSFER,447474.67,C2075459960,447474.67,0.0,C515022418,0.0,0.0,1,0
6274625,637,TRANSFER,48605.54,C1685971043,48605.54,0.0,C1679848510,0.0,0.0,1,0
6274947,637,TRANSFER,246280.14,C1198680659,246280.14,0.0,C2025541637,0.0,0.0,1,0
6275272,637,TRANSFER,3845765.36,C196788126,3845765.36,0.0,C1000407130,0.0,0.0,1,0
6276582,637,TRANSFER,107246.03,C1311270979,107246.03,0.0,C1050312634,0.0,0.0,1,0
6276598,638,TRANSFER,345116.0,C1604322396,345116.0,0.0,C1515434916,0.0,0.0,1,0
6276600,638,TRANSFER,134293.12,C1081458588,134293.12,0.0,C633958769,0.0,0.0,1,0
6276602,638,TRANSFER,7788725.2,C1474481275,7788725.2,0.0,C955662088,0.0,0.0,1,0
6276604,638,TRANSFER,1559540.62,C485713115,1559540.62,0.0,C1786870760,0.0,0.0,1,0
6276606,638,TRANSFER,249017.98,C682034633,249017.98,0.0,C650703118,0.0,0.0,1,0
6276608,638,TRANSFER,5101855.95,C918684226,5101855.95,0.0,C1674571647,0.0,0.0,1,0
6276610,638,TRANSFER,43996.54,C856398760,43996.54,0.0,C776566815,0.0,0.0,1,0
6276612,639,TRANSFER,45890.12,C541466200,45890.12,0.0,C1815388266,0.0,0.0,1,0
6276614,639,TRANSFER,349627.64,C246515037,349627.64,0.0,C1455585247,0.0,0.0,1,0
6276616,639,TRANSFER,711932.67,C1372327870,711932.67,0.0,C608537873,0.0,0.0,1,0
6276618,639,TRANSFER,208253.11,C264677298,208253.11,0.0,C1391038998,0.0,0.0,1,0
6276620,639,TRANSFER,246250.77,C187250365,246250.77,0.0,C1147976411,0.0,0.0,1,0
6276622,639,TRANSFER,49199.2,C1187062508,49199.2,0.0,C477677741,0.0,0.0,1,0
6276624,639,TRANSFER,305846.12,C1966738869,305846.12,0.0,C248194392,0.0,0.0,1,0
6276868,640,TRANSFER,87698.36,C1054999314,87698.36,0.0,C2115677481,0.0,0.0,1,0
6276874,640,TRANSFER,1732090.28,C1731441733,1732090.28,0.0,C1865669810,0.0,0.0,1,0
6276979,640,TRANSFER,144254.93,C372542470,144254.93,0.0,C1271215958,0.0,0.0,1,0
6277178,640,TRANSFER,49871.73,C1236485428,49871.73,0.0,C1412551637,0.0,0.0,1,0
6277247,640,TRANSFER,46973.96,C1365004104,46973.96,0.0,C724484152,0.0,0.0,1,0
6277291,640,TRANSFER,40867.66,C92605772,40867.66,0.0,C296814369,0.0,0.0,1,0
6277529,640,TRANSFER,1266752.6,C723906274,1266752.6,0.0,C1934229125,0.0,0.0,1,0
6278024,641,TRANSFER,2938833.22,C764985389,2938833.22,0.0,C1105589576,0.0,0.0,1,0
6278026,641,TRANSFER,2205.55,C25477587,2205.55,0.0,C234682668,0.0,0.0,1,0
6278028,641,TRANSFER,115599.26,C615237336,115599.26,0.0,C418577182,0.0,0.0,1,0
6278030,641,TRANSFER,2666139.51,C18505575,2666139.51,0.0,C140141487,0.0,0.0,1,0
6278032,641,TRANSFER,19646.09,C948701373,19646.09,0.0,C1700955983,0.0,0.0,1,0
6278190,642,TRANSFER,330665.02,C858235429,330665.02,0.0,C1542396636,0.0,0.0,1,0
6278287,642,TRANSFER,20281.44,C139028296,20281.44,0.0,C1429403173,0.0,0.0,1,0
6278421,642,TRANSFER,32660.58,C1547797101,32660.58,0.0,C1070729572,0.0,0.0,1,0
6278632,642,TRANSFER,450060.37,C680982592,450060.37,0.0,C1213851559,0.0,0.0,1,0
6279175,643,TRANSFER,3092085.39,C1658683875,3092085.39,0.0,C137816170,0.0,0.0,1,0
6279177,643,TRANSFER,1707.4,C876539224,1707.4,0.0,C1530583472,0.0,0.0,1,0
6279179,643,TRANSFER,352179.76,C964511313,352179.76,0.0,C2000898325,0.0,0.0,1,0
6279181,643,TRANSFER,161147.38,C215087680,161147.38,0.0,C2112991793,0.0,0.0,1,0
6279183,643,TRANSFER,40651.96,C1619881995,40651.96,0.0,C293156526,0.0,0.0,1,0
6279185,643,TRANSFER,44482.33,C409367795,44482.33,0.0,C1969995735,0.0,0.0,1,0
6279187,643,TRANSFER,4222595.06,C796012531,4222595.06,0.0,C848830970,0.0,0.0,1,0
6279544,644,TRANSFER,70669.49,C1174372985,70669.49,0.0,C770656459,0.0,0.0,1,0
6280084,644,TRANSFER,228751.77,C1886391505,228751.77,0.0,C137422698,0.0,0.0,1,0
6280299,644,TRANSFER,513610.51,C2054490083,513610.51,0.0,C469157358,0.0,0.0,1,0
6280928,644,TRANSFER,4438931.81,C594373709,4438931.81,0.0,C2071706455,0.0,0.0,1,0
6281340,644,TRANSFER,628033.58,C461413843,628033.58,0.0,C1733340039,0.0,0.0,1,0
6281456,645,TRANSFER,214760.72,C1925284457,214760.72,0.0,C2048290400,0.0,0.0,1,0
6281458,645,TRANSFER,10000000.0,C799225890,11576874.04,1576874.04,C478771313,0.0,0.0,1,0
6281460,645,TRANSFER,1576874.04,C1859428383,1576874.04,0.0,C1424577358,0.0,0.0,1,0
6281462,645,TRANSFER,326250.51,C193546785,326250.51,0.0,C214988457,0.0,0.0,1,0
6281464,645,TRANSFER,21990.52,C367940440,21990.52,0.0,C166648181,0.0,0.0,1,0
6281466,646,TRANSFER,568292.72,C695109550,568292.72,0.0,C21214474,0.0,0.0,1,0
6281468,646,TRANSFER,43071.62,C1047530413,43071.62,0.0,C665289555,0.0,0.0,1,0
6281470,646,TRANSFER,10000000.0,C382584608,16468916.64,6468916.64,C1129582294,0.0,0.0,1,0
6281472,646,TRANSFER,6468916.64,C192639055,6468916.64,0.0,C63453823,0.0,0.0,1,0
6281474,646,TRANSFER,10000000.0,C590657619,50399045.08,40399045.08,C1971187430,0.0,0.0,1,0
6281476,646,TRANSFER,10000000.0,C130070267,40399045.08,30399045.08,C970791522,0.0,0.0,1,0
6281478,646,TRANSFER,10000000.0,C512841143,30399045.08,20399045.08,C832210168,0.0,0.0,1,0
6281480,646,TRANSFER,10000000.0,C24775045,20399045.08,10399045.08,C494244936,0.0,0.0,1,0
6281482,646,TRANSFER,10000000.0,C19004745,10399045.08,10399045.08,C1806199534,0.0,0.0,1,1
6281484,646,TRANSFER,399045.08,C724693370,10399045.08,10399045.08,C1909486199,0.0,0.0,1,1
6281486,647,TRANSFER,61846.05,C1809717536,61846.05,0.0,C2035598878,0.0,0.0,1,0
6281488,647,TRANSFER,964876.58,C1995588993,964876.58,0.0,C1782972951,0.0,0.0,1,0
6281490,647,TRANSFER,1517771.48,C142345179,1517771.48,0.0,C1700658534,0.0,0.0,1,0
6281492,647,TRANSFER,2253811.33,C1918619369,2253811.33,0.0,C1942317737,0.0,0.0,1,0
6281494,647,TRANSFER,64202.85,C164529897,64202.85,0.0,C1837582167,0.0,0.0,1,0
6281496,648,TRANSFER,468638.03,C313989858,468638.03,0.0,C969680632,0.0,0.0,1,0
6281498,648,TRANSFER,774868.1,C174708557,774868.1,0.0,C1964948476,0.0,0.0,1,0
6281500,648,TRANSFER,1086227.44,C1889568678,1086227.44,0.0,C1906681343,0.0,0.0,1,0
6281502,648,TRANSFER,27584.17,C728363232,27584.17,0.0,C2023858069,0.0,0.0,1,0
6281504,648,TRANSFER,398045.73,C1389887414,398045.73,0.0,C452478400,0.0,0.0,1,0
6281506,648,TRANSFER,17733.57,C766999247,17733.57,0.0,C1200809974,0.0,0.0,1,0
6281508,648,TRANSFER,1005346.72,C278258075,1005346.72,0.0,C28830193,0.0,0.0,1,0
6281569,649,TRANSFER,150205.64,C1014484059,150205.64,0.0,C1745685493,0.0,0.0,1,0
6281575,649,TRANSFER,177429.18,C1351652548,177429.18,0.0,C1346465513,0.0,0.0,1,0
6281654,649,TRANSFER,963966.56,C333851574,963966.56,0.0,C1907611858,0.0,0.0,1,0
6281696,649,TRANSFER,30674.98,C1185407067,30674.98,0.0,C1105743477,0.0,0.0,1,0
6281702,649,TRANSFER,733119.42,C881360677,733119.42,0.0,C41986446,0.0,0.0,1,0
6281773,650,TRANSFER,4480592.14,C1190439284,4480592.14,0.0,C916277817,0.0,0.0,1,0
6281775,650,TRANSFER,71666.93,C1545632149,71666.93,0.0,C1733725096,0.0,0.0,1,0
6281777,650,TRANSFER,916886.3,C293694231,916886.3,0.0,C1212401014,0.0,0.0,1,0
6281779,650,TRANSFER,692654.27,C435003043,692654.27,0.0,C1552080163,0.0,0.0,1,0
6281781,650,TRANSFER,18982.32,C536221830,18982.32,0.0,C659146767,0.0,0.0,1,0
6281783,650,TRANSFER,1264551.38,C1504697378,1264551.38,0.0,C1780665537,0.0,0.0,1,0
6281785,650,TRANSFER,50523.78,C1539163115,50523.78,0.0,C49597857,0.0,0.0,1,0
6281787,650,TRANSFER,230652.43,C1117030253,230652.43,0.0,C1682998072,0.0,0.0,1,0
6281789,651,TRANSFER,130777.09,C527353912,130777.09,0.0,C99611102,0.0,0.0,1,0
6281791,651,TRANSFER,2935952.76,C135132555,2935952.76,0.0,C409217818,0.0,0.0,1,0
6281793,651,TRANSFER,9996886.64,C429282035,9996886.64,0.0,C1318460385,0.0,0.0,1,0
6281795,651,TRANSFER,595558.89,C554735206,595558.89,0.0,C1403855588,0.0,0.0,1,0
6281797,651,TRANSFER,65494.78,C504273308,65494.78,0.0,C1723740840,0.0,0.0,1,0
6281799,652,TRANSFER,762782.66,C1580037772,762782.66,0.0,C1784796594,0.0,0.0,1,0
6281801,652,TRANSFER,2911505.23,C1683729969,2911505.23,0.0,C557033420,0.0,0.0,1,0
6281803,652,TRANSFER,740124.95,C2073636475,740124.95,0.0,C1794713001,0.0,0.0,1,0
6281805,652,TRANSFER,258570.41,C1873532764,258570.41,0.0,C205442516,0.0,0.0,1,0
6281807,652,TRANSFER,92043.22,C1046754068,92043.22,0.0,C254188443,0.0,0.0,1,0
6281809,652,TRANSFER,2054631.55,C534774470,2054631.55,0.0,C304432488,0.0,0.0,1,0
6281811,652,TRANSFER,80397.86,C1839358501,80397.86,0.0,C1153377397,0.0,0.0,1,0
6281813,653,TRANSFER,940957.88,C1563386305,940957.88,0.0,C2099892089,0.0,0.0,1,0
6281815,653,TRANSFER,119.65,C1497766467,119.65,0.0,C543477940,0.0,0.0,1,0
6281817,653,TRANSFER,128440.4,C144389176,128440.4,0.0,C631598380,0.0,0.0,1,0
6281819,653,TRANSFER,598426.68,C652500321,598426.68,0.0,C430642994,0.0,0.0,1,0
6281821,654,TRANSFER,48712.12,C1730244452,48712.12,0.0,C1093803514,0.0,0.0,1,0
6281823,654,TRANSFER,1290224.84,C296753895,1290224.84,0.0,C254269192,0.0,0.0,1,0
6281825,654,TRANSFER,668595.91,C2116089782,668595.91,0.0,C1859562706,0.0,0.0,1,0
6281827,654,TRANSFER,114627.08,C12780702,114627.08,0.0,C548495641,0.0,0.0,1,0
6281829,655,TRANSFER,253648.68,C1000036340,253648.68,0.0,C1958275811,0.0,0.0,1,0
6281831,655,TRANSFER,45758.71,C454963917,45758.71,0.0,C1328313675,0.0,0.0,1,0
6282117,656,TRANSFER,46291.81,C1608445918,46291.81,0.0,C797035468,0.0,0.0,1,0
6282131,656,TRANSFER,5349.74,C70903191,5349.74,0.0,C1341550882,0.0,0.0,1,0
6282222,656,TRANSFER,283121.68,C817947790,283121.68,0.0,C1736479998,0.0,0.0,1,0
6282225,656,TRANSFER,9468064.05,C554608123,9468064.05,0.0,C532377290,0.0,0.0,1,0
6282440,656,TRANSFER,766257.55,C904749186,766257.55,0.0,C1046618860,0.0,0.0,1,0
6282921,656,TRANSFER,110528.53,C307234825,110528.53,0.0,C949239257,0.0,0.0,1,0
6282968,656,TRANSFER,84007.22,C579843849,84007.22,0.0,C1006401921,0.0,0.0,1,0
6283681,656,TRANSFER,494446.94,C890580817,494446.94,0.0,C1496820416,0.0,0.0,1,0
6283798,657,TRANSFER,2429711.09,C1209540867,2429711.09,0.0,C1041044080,0.0,0.0,1,0
6283800,657,TRANSFER,41428.9,C1550289532,41428.9,0.0,C1640654311,0.0,0.0,1,0
6283802,657,TRANSFER,24853.41,C1934228765,24853.41,0.0,C1515275129,0.0,0.0,1,0
6283804,657,TRANSFER,2333929.91,C178173239,2333929.91,0.0,C271271665,0.0,0.0,1,0
6283806,657,TRANSFER,1619313.55,C1249125999,1619313.55,0.0,C435845039,0.0,0.0,1,0
6283808,658,TRANSFER,8730600.58,C1419011226,8730600.58,0.0,C150488099,0.0,0.0,1,0
6283810,658,TRANSFER,24522.52,C465687817,24522.52,0.0,C765570809,0.0,0.0,1,0
6283812,658,TRANSFER,82535.57,C1234776614,82535.57,0.0,C1827585745,0.0,0.0,1,0
6283814,658,TRANSFER,54583.71,C1580268172,54583.71,0.0,C1057362317,0.0,0.0,1,0
6283816,658,TRANSFER,619824.64,C287805617,619824.64,0.0,C2077204488,0.0,0.0,1,0
6283818,658,TRANSFER,120582.86,C1665536946,120582.86,0.0,C752144431,0.0,0.0,1,0
6283820,658,TRANSFER,1641792.79,C13225797,1641792.79,0.0,C600757779,0.0,0.0,1,0
6284233,659,TRANSFER,1423627.83,C552198318,1423627.83,0.0,C341414106,0.0,0.0,1,0
6284441,659,TRANSFER,1467987.57,C2035870900,1467987.57,0.0,C1336055115,0.0,0.0,1,0
6284987,659,TRANSFER,50577.26,C1316214248,50577.26,0.0,C258297830,0.0,0.0,1,0
6285539,659,TRANSFER,420270.22,C1167620756,420270.22,0.0,C1180137565,0.0,0.0,1,0
6286015,659,TRANSFER,1321984.45,C1167513964,1321984.45,0.0,C1455896575,0.0,0.0,1,0
6286322,660,TRANSFER,14360.12,C402057107,14360.12,0.0,C1957774921,0.0,0.0,1,0
6286324,660,TRANSFER,51725.86,C141049972,51725.86,0.0,C823707248,0.0,0.0,1,0
6286326,660,TRANSFER,227994.78,C121156353,227994.78,0.0,C142613727,0.0,0.0,1,0
6286328,660,TRANSFER,48516.87,C226017456,48516.87,0.0,C116841547,0.0,0.0,1,0
6286330,660,TRANSFER,6749.18,C1815959102,6749.18,0.0,C2020586953,0.0,0.0,1,0
6286332,660,TRANSFER,619502.08,C675587163,619502.08,0.0,C1770033069,0.0,0.0,1,0
6288328,661,TRANSFER,6695070.79,C1895081516,6695070.79,0.0,C849791185,0.0,0.0,1,0
6290016,661,TRANSFER,626195.24,C1473713823,626195.24,0.0,C147889892,0.0,0.0,1,0
6290957,661,TRANSFER,10000000.0,C1058583308,12140888.35,2140888.35,C2061400193,0.0,0.0,1,0
6290959,661,TRANSFER,2140888.35,C341573287,2140888.35,0.0,C1419097479,0.0,0.0,1,0
6291211,662,TRANSFER,1468304.35,C151325855,1468304.35,0.0,C1135260060,0.0,0.0,1,0
6291213,663,TRANSFER,115782.68,C921534959,115782.68,0.0,C509574480,0.0,0.0,1,0
6291215,663,TRANSFER,473387.81,C2062128137,473387.81,0.0,C53265363,0.0,0.0,1,0
6291217,663,TRANSFER,25472.32,C884847984,25472.32,0.0,C1136166094,0.0,0.0,1,0
6291219,663,TRANSFER,803441.31,C1991283883,803441.31,0.0,C8323511,0.0,0.0,1,0
6291221,663,TRANSFER,202952.03,C738020926,202952.03,0.0,C1822733472,0.0,0.0,1,0
6291486,664,TRANSFER,7807640.17,C843174735,7807640.17,0.0,C1348278201,0.0,0.0,1,0
6291681,664,TRANSFER,84771.55,C353441050,84771.55,0.0,C1305397370,0.0,0.0,1,0
6291837,664,TRANSFER,171935.25,C1235622131,171935.25,0.0,C432129572,0.0,0.0,1,0
6291905,664,TRANSFER,397069.12,C767878011,397069.12,0.0,C205844537,0.0,0.0,1,0
6292072,664,TRANSFER,331729.06,C1287144716,331729.06,0.0,C1962276701,0.0,0.0,1,0
6292082,664,TRANSFER,5652739.69,C1605555935,5652739.69,0.0,C348655001,0.0,0.0,1,0
6292106,664,TRANSFER,4651.43,C390569231,4651.43,0.0,C1354246333,0.0,0.0,1,0
6292251,664,TRANSFER,64181.21,C2122561509,64181.21,0.0,C1173885785,0.0,0.0,1,0
6292264,664,TRANSFER,62184.44,C921483031,62184.44,0.0,C279130483,0.0,0.0,1,0
6292294,664,TRANSFER,639991.03,C1557521706,639991.03,0.0,C359361897,0.0,0.0,1,0
6292348,665,TRANSFER,866712.19,C2071265703,866712.19,0.0,C1234810608,0.0,0.0,1,0
6292350,665,TRANSFER,454483.23,C956916023,454483.23,0.0,C1172004131,0.0,0.0,1,0
6292352,665,TRANSFER,2799902.39,C691812309,2799902.39,0.0,C469925272,0.0,0.0,1,0
6292354,665,TRANSFER,40819.72,C1550949725,40819.72,0.0,C1977996948,0.0,0.0,1,0
6292356,665,TRANSFER,290491.12,C1428518412,290491.12,0.0,C875460350,0.0,0.0,1,0
6292358,666,TRANSFER,145944.8,C69590839,145944.8,0.0,C835899289,0.0,0.0,1,0
6292360,666,TRANSFER,504362.34,C1846239303,504362.34,0.0,C19567872,0.0,0.0,1,0
6292362,666,TRANSFER,113336.41,C1184786020,113336.41,0.0,C1519560642,0.0,0.0,1,0
6292941,667,TRANSFER,161536.55,C1715615477,161536.55,0.0,C418678558,0.0,0.0,1,0
6292987,667,TRANSFER,71554.74,C118393699,71554.74,0.0,C1077131612,0.0,0.0,1,0
6293077,667,TRANSFER,429257.45,C684872435,429257.45,0.0,C227709254,0.0,0.0,1,0
6293764,668,TRANSFER,307455.42,C103081762,307455.42,0.0,C132241183,0.0,0.0,1,0
6293766,668,TRANSFER,7539165.76,C64015154,7539165.76,0.0,C1744865437,0.0,0.0,1,0
6293768,668,TRANSFER,1576531.53,C1382437370,1576531.53,0.0,C1002538556,0.0,0.0,1,0
6293770,668,TRANSFER,4022098.69,C1924819365,4022098.69,0.0,C295800358,0.0,0.0,1,0
6294025,669,TRANSFER,57658.26,C485976806,57658.26,0.0,C399785222,0.0,0.0,1,0
6294044,669,TRANSFER,5388834.64,C2045535389,5388834.64,0.0,C1440223571,0.0,0.0,1,0
6294065,669,TRANSFER,106290.68,C1767695983,106290.68,0.0,C742240687,0.0,0.0,1,0
6294086,669,TRANSFER,111033.79,C873843844,111033.79,0.0,C1541089599,0.0,0.0,1,0
6294303,670,TRANSFER,1938347.14,C574846060,1938347.14,0.0,C1073035418,0.0,0.0,1,0
6294403,670,TRANSFER,1097309.24,C316288377,1097309.24,0.0,C2134101004,0.0,0.0,1,0
6295110,670,TRANSFER,929106.32,C1689585176,929106.32,0.0,C57612044,0.0,0.0,1,0
6295600,670,TRANSFER,10000000.0,C2085303535,12113271.99,2113271.99,C1010370571,0.0,0.0,1,0
6295602,670,TRANSFER,2113271.99,C843436467,2113271.99,0.0,C645604137,0.0,0.0,1,0
6295927,670,TRANSFER,1001446.44,C1562259675,1001446.44,0.0,C1017072686,0.0,0.0,1,0
6296000,671,TRANSFER,3544.76,C722684356,3544.76,0.0,C1017361151,0.0,0.0,1,0
6296002,671,TRANSFER,188731.21,C1388119731,188731.21,0.0,C1365710126,0.0,0.0,1,0
6296004,671,TRANSFER,36956.27,C958794947,36956.27,0.0,C1433224655,0.0,0.0,1,0
6296006,671,TRANSFER,152724.32,C1406252838,152724.32,0.0,C1821499919,0.0,0.0,1,0
6296008,671,TRANSFER,10000000.0,C916267146,33441041.46,23441041.46,C1505960727,0.0,0.0,1,0
6296010,671,TRANSFER,10000000.0,C475879190,23441041.46,13441041.46,C1395082788,0.0,0.0,1,0
6296012,671,TRANSFER,10000000.0,C1607380762,13441041.46,3441041.46,C1683234279,0.0,0.0,1,0
6296014,671,TRANSFER,3441041.46,C917414431,3441041.46,3441041.46,C1082139865,0.0,0.0,1,1
6296016,671,TRANSFER,61505.06,C1590661770,61505.06,0.0,C1045739215,0.0,0.0,1,0
6296027,672,TRANSFER,7218629.01,C426878281,7218629.01,0.0,C1596412871,0.0,0.0,1,0
6296098,672,TRANSFER,21332.46,C899485739,21332.46,0.0,C1469356710,0.0,0.0,1,0
6296127,672,TRANSFER,330756.72,C2036720607,330756.72,0.0,C2048695496,0.0,0.0,1,0
6296165,672,TRANSFER,234787.38,C1526831204,234787.38,0.0,C801426364,0.0,0.0,1,0
6296182,673,TRANSFER,73053.41,C1113510889,73053.41,0.0,C1359285806,0.0,0.0,1,0
6296194,673,TRANSFER,897875.35,C7692150,897875.35,0.0,C402300594,0.0,0.0,1,0
6296244,673,TRANSFER,329055.47,C1091119024,329055.47,0.0,C538971825,0.0,0.0,1,0
6296474,673,TRANSFER,645104.5,C986606051,645104.5,0.0,C175407589,0.0,0.0,1,0
6296579,673,TRANSFER,145067.24,C779070878,145067.24,0.0,C286939302,0.0,0.0,1,0
6296612,673,TRANSFER,888905.27,C130753302,888905.27,0.0,C1877166581,0.0,0.0,1,0
6296616,674,TRANSFER,932922.6,C612277580,932922.6,0.0,C1507701948,0.0,0.0,1,0
6296618,674,TRANSFER,171651.7,C582884877,171651.7,0.0,C2136467775,0.0,0.0,1,0
6296620,674,TRANSFER,3288377.47,C1001875185,3288377.47,0.0,C690110733,0.0,0.0,1,0
6296622,674,TRANSFER,10000000.0,C200219666,16250438.78,6250438.78,C2086144828,0.0,0.0,1,0
6296624,674,TRANSFER,6250438.78,C2029976755,6250438.78,0.0,C693212579,0.0,0.0,1,0
6296626,674,TRANSFER,306505.03,C1263270388,306505.03,0.0,C1682837387,0.0,0.0,1,0
6296628,674,TRANSFER,64083.54,C1212154134,64083.54,0.0,C426812212,0.0,0.0,1,0
6296633,675,TRANSFER,43440.97,C587426597,43440.97,0.0,C1630185413,0.0,0.0,1,0
6296639,675,TRANSFER,10000000.0,C1291955358,12772043.9,2772043.9,C285979005,0.0,0.0,1,0
6296641,675,TRANSFER,2772043.9,C48717380,2772043.9,0.0,C230089691,0.0,0.0,1,0
6296643,675,TRANSFER,1091589.88,C99498713,1091589.88,0.0,C1363621822,0.0,0.0,1,0
6296646,675,TRANSFER,950766.15,C1599964062,950766.15,0.0,C1375613207,0.0,0.0,1,0
6296660,676,TRANSFER,327773.15,C505663484,327773.15,0.0,C667256614,0.0,0.0,1,0
6296662,676,TRANSFER,5016884.33,C60690342,5016884.33,0.0,C1327214337,0.0,0.0,1,0
6296664,676,TRANSFER,3542716.02,C1521869137,3542716.02,0.0,C377406581,0.0,0.0,1,0
6296666,676,TRANSFER,171572.06,C1854902187,171572.06,0.0,C920320326,0.0,0.0,1,0
6296668,677,TRANSFER,10000000.0,C1709472240,19295454.24,9295454.24,C225746427,0.0,0.0,1,0
6296670,677,TRANSFER,9295454.24,C1216463302,9295454.24,0.0,C1920599052,0.0,0.0,1,0
6296672,677,TRANSFER,1600721.32,C1890383797,1600721.32,0.0,C1224355851,0.0,0.0,1,0
6296674,677,TRANSFER,1136374.62,C964435402,1136374.62,0.0,C9599628,0.0,0.0,1,0
6296676,678,TRANSFER,1536733.52,C287247787,1536733.52,0.0,C310163426,0.0,0.0,1,0
6296678,678,TRANSFER,194876.96,C483764611,194876.96,0.0,C1709387951,0.0,0.0,1,0
6296680,678,TRANSFER,749316.7,C965198261,749316.7,0.0,C636887341,0.0,0.0,1,0
6296702,679,TRANSFER,403274.41,C1168831022,403274.41,0.0,C266215740,0.0,0.0,1,0
6296739,679,TRANSFER,198383.8,C604057194,198383.8,0.0,C1016011422,0.0,0.0,1,0
6296750,679,TRANSFER,3150438.28,C1921052827,3150438.28,0.0,C117597233,0.0,0.0,1,0
6296754,680,TRANSFER,442460.31,C1158825212,442460.31,0.0,C643125420,0.0,0.0,1,0
6296756,680,TRANSFER,28399.72,C916162513,28399.72,0.0,C1708739,0.0,0.0,1,0
6296758,680,TRANSFER,227668.22,C874397913,227668.22,0.0,C528730854,0.0,0.0,1,0
6296760,680,TRANSFER,272716.64,C1539029017,272716.64,0.0,C546068796,0.0,0.0,1,0
6296762,680,TRANSFER,674541.55,C418612921,674541.55,0.0,C1678643281,0.0,0.0,1,0
6296764,680,TRANSFER,1819405.69,C256643277,1819405.69,0.0,C865759561,0.0,0.0,1,0
6296766,680,TRANSFER,1685692.11,C1039970092,1685692.11,0.0,C476797859,0.0,0.0,1,0
6296768,680,TRANSFER,10000000.0,C1396564541,12254417.02,2254417.02,C129828249,0.0,0.0,1,0
6296770,680,TRANSFER,2254417.02,C1125239020,2254417.02,0.0,C986951874,0.0,0.0,1,0
6296772,680,TRANSFER,10000000.0,C23027348,12651994.1,2651994.1,C1188014046,0.0,0.0,1,0
6296774,680,TRANSFER,2651994.1,C863787360,2651994.1,0.0,C1968421916,0.0,0.0,1,0
6298397,681,TRANSFER,807466.16,C1365547819,807466.16,0.0,C1383531200,0.0,0.0,1,0
6301227,681,TRANSFER,8104557.88,C2106211047,8104557.88,0.0,C1629558772,0.0,0.0,1,0
6301479,682,TRANSFER,368951.94,C1613048807,368951.94,0.0,C1093117113,0.0,0.0,1,0
6301481,682,TRANSFER,5271.46,C1799298799,5271.46,0.0,C825667044,0.0,0.0,1,0
6301483,682,TRANSFER,64557.77,C832155685,64557.77,0.0,C92914584,0.0,0.0,1,0
6301876,683,TRANSFER,6545346.16,C2078436803,6545346.16,0.0,C653053938,0.0,0.0,1,0
6302240,683,TRANSFER,34502.7,C2045698445,34502.7,0.0,C117267228,0.0,0.0,1,0
6302450,683,TRANSFER,73929.99,C730317157,73929.99,0.0,C343919931,0.0,0.0,1,0
6303115,683,TRANSFER,93483.23,C1834440439,93483.23,0.0,C678733325,0.0,0.0,1,0
6304738,684,TRANSFER,168303.36,C1085553126,168303.36,0.0,C440988194,0.0,0.0,1,0
6305422,684,TRANSFER,1430050.84,C590147812,1430050.84,0.0,C490830466,0.0,0.0,1,0
6305733,684,TRANSFER,459.38,C295421144,459.38,0.0,C2125715094,0.0,0.0,1,0
6307804,684,TRANSFER,537025.01,C1744276151,537025.01,0.0,C38221870,0.0,0.0,1,0
6308239,685,TRANSFER,537539.97,C1135563168,537539.97,0.0,C743232088,0.0,0.0,1,0
6308241,685,TRANSFER,47061.52,C964153442,47061.52,0.0,C1853850752,0.0,0.0,1,0
6308243,685,TRANSFER,73110.82,C1808244239,73110.82,0.0,C1237294806,0.0,0.0,1,0
6308245,685,TRANSFER,10000000.0,C1131684691,14886423.05,4886423.05,C1143448210,0.0,0.0,1,0
6308247,685,TRANSFER,4886423.05,C557894266,4886423.05,0.0,C1725513942,0.0,0.0,1,0
6308249,685,TRANSFER,6295010.28,C1070365668,6295010.28,0.0,C874365535,0.0,0.0,1,0
